"Frame","PC1","PC2"
10985,44.5268235974222,-3.92541728054875
10986,45.753737040095,-3.14425096633948
10987,45.7120390069346,-3.92322823561312
10988,42.4175633711899,-3.96230282003105
10989,44.1638180532011,-5.17768501710237
10990,45.0163210277494,-3.05636793444345
10991,44.6122383038914,-2.19402104843707
10992,45.1959812542964,-2.72425517555687
10993,45.8847489559605,1.07076982873476
10994,47.3155247220582,-1.28477970145475
10995,46.3386248941029,-0.328431105663534
10996,45.54482536494,1.8200874252966
10997,47.5571020210555,0.616454167036804
10998,45.1269648841191,0.872500188567785
10999,49.4973655450191,0.313831545965916
11000,49.0086808590281,-1.13500239084132
11001,48.4361249624262,-0.309997731220259
11002,46.2660912639439,0.139597016773
11003,47.066815411422,1.95618637765347
11004,48.4460090370772,1.28686387451321
11005,50.0874630603433,1.37969880837884
11006,50.3482398810227,1.54545800444116
11007,48.0171494580224,3.15315077795429
11008,46.5680408174248,3.04360697736322
11009,45.8959558151756,4.67665063379307
11010,45.0376527234306,5.30061124543036
11011,45.2913424289313,5.59080834298669
11012,44.9857084741041,5.98713782808678
11013,45.5543717887497,7.18563349658489
11014,46.1972099921354,7.01993460873668
11015,47.5214778120048,5.60042935505749
11016,48.5080041832269,6.35635900139984
11017,47.0096199230301,6.20927271554113
11018,46.9521177838145,4.17999862549987
11019,48.9835700014945,3.03617229723736
11020,48.2320965333284,1.50887047098384
11021,49.170588750831,1.56954427030283
11022,48.4252699403381,3.18297978382576
11023,50.548399079252,3.48495457460883
11024,49.927128257265,2.81671373208409
11025,52.7709283351148,3.1832703385913
11026,51.2930107560403,3.17868959793142
11027,52.0847400464726,0.685656879713115
11028,51.3753980851574,1.19110942469889
11029,48.8097256284309,3.53937794558502
11030,49.3832669197911,5.54222403440827
11031,47.989117357129,4.45902884634401
11032,48.1384666657121,3.79183437150049
11033,48.1837222467093,6.00068350688474
11034,46.4352229286429,5.70200678696454
11035,48.253787878593,2.02131982958277
11036,44.1234043896874,3.93209193988527
11037,46.886111901155,3.82800766438098
11038,48.1498775510016,1.77353117391158
11039,47.8316466998178,5.05913592260786
11040,50.4367456577832,4.43068602979921
11041,49.4138843562674,3.61923574897269
11042,50.0873539668921,1.93920096806898
11043,49.6513800447584,2.53639641441128
11044,49.5290138332163,0.949061986064119
11045,49.6291916711886,0.0806332757196753
11046,51.5692859485331,-0.907592127716512
11047,52.7250159329866,0.867361699225464
11048,52.0432199885604,0.435437785922872
11049,51.6901610151742,-1.36092870609388
11050,52.7051481846587,-0.658312871783099
11051,53.9836972379169,1.09681201441237
11052,54.3156659601119,-0.274123514675755
11053,52.2483029693962,-0.869799993830808
11054,51.6812304597343,-2.07002272106019
11055,54.4473375291839,-3.18509392008293
11056,52.4040368594606,-0.474171997447928
11057,51.5959406590709,0.220742339497195
11058,52.0879444419573,0.911379641564513
11059,51.8326179396031,1.4717923898628
11060,51.855484004514,-1.60783446841559
11061,52.2220645209646,-0.368772917259678
11062,51.8776078942671,-1.1420998896341
11063,52.9138175933415,-3.22328821031161
11064,52.3723011575369,-1.45011176859258
11065,52.6651893054089,-0.578438145248647
11066,52.7126034900701,-1.84853906828573
11067,54.5548473333621,-1.81885661941424
11068,56.2725828830345,-0.465739152856772
11069,57.2676626253796,-0.320390024679102
11070,57.6378851873832,-1.85485001708942
11071,56.7218955842618,-3.12579054371894
11072,57.6948086072708,-3.08363808033492
11073,54.4430150650813,-3.52634897938912
11074,55.9783005495774,-2.23823058490314
11075,58.6988002543368,-1.1223096257045
11076,56.7530358844462,-2.66098658644735
11077,55.901327746298,-1.25543557318536
11078,56.8308287671232,-3.14901945846854
11079,55.5174164810258,-0.758209059583856
11080,57.3357089167622,0.234751243874971
11081,56.508144454486,0.765854571783801
11082,54.2540320473111,2.29115212030906
11083,52.9983356132746,2.54465062214552
11084,52.9507490246046,-0.275789114298966
11085,55.9838348352237,-2.14992616933433
11086,52.3670398312695,0.729106507993573
11087,53.1474636009463,-1.37482696042217
11088,54.8307287398071,-0.613381314971389
11089,50.4714874121317,-0.301033115764498
11090,52.6775072348566,-0.678995892629651
11091,51.1440968865695,-2.72904154194671
11092,51.0135570897467,-0.775750658797312
11093,48.6031702784921,-0.0547624468488134
11094,52.1642000800587,1.71484231981941
11095,49.524315452525,2.0355512360016
11096,48.7612004910141,1.44366050327152
11097,48.2063874222399,3.74146454668052
11098,48.6525226705859,3.36942767169426
11099,48.1155964155307,1.6065721731496
11100,45.3965858072285,3.08784661311284
11101,44.3496442509234,0.502040647161367
11102,41.4818617030971,4.30076803353296
11103,43.2036024125413,1.96911784505379
11104,45.2478752104801,1.56902998962358
11105,45.4579541727617,1.36655580062673
11106,47.3025067189988,1.89608506379228
11107,44.8356659730657,1.83609088006289
11108,47.352358734103,2.58470296619496
11109,48.8949849045255,2.95154709335291
11110,50.7244908596011,1.35451181583096
11111,45.4815490322049,3.55279415149854
11112,42.473725780604,5.47418364490572
11113,43.8186231631872,5.2009265248513
11114,47.0333776629314,6.09807981831359
11115,47.3371540744511,4.04928859416227
11116,48.3624880560273,2.79000303741936
11117,47.3169992376878,4.05013474169573
11118,48.1452489042451,4.48565922563426
11119,44.9976280702716,3.12610110522214
11120,45.8685471440036,4.36126199769039
11121,46.6820290047262,4.64632493982184
11122,46.7758657919862,4.29927865548132
11123,45.6803431240221,3.86578264279289
11124,46.4042606429245,2.03566019432616
11125,43.5304128469886,2.203766411844
11126,45.9255539316269,1.29032009601227
11127,47.0901240466461,3.54480540509442
11128,52.3120741556149,2.10536737231435
11129,47.7232974620105,3.8330948520193
11130,49.2248264346928,3.13255157168636
11131,52.7539821991373,2.77795876437521
11132,53.2611121006264,5.14586682408679
11133,49.1594050285625,5.61186757642597
11134,49.2452414741467,5.2267364643886
11135,52.6645394746884,4.62828870535762
11136,53.1487364910404,3.06038870147666
11137,52.0299813820845,5.31447061731118
11138,49.155232481135,5.81628789406313
11139,46.8139486030272,6.00483352530965
11140,48.8069966346538,6.90074061320108
11141,49.572710823587,7.29343677669163
11142,50.3049049576815,5.8218227026678
11143,49.4196001823248,5.57834713012476
11144,53.7557637904801,3.40051581881051
11145,53.1237647529799,4.47966289619982
11146,55.2552572609619,2.99774176348719
11147,53.1230248051633,3.06124021134366
11148,51.6858027165509,2.65698383624705
11149,52.2989291028615,2.02182302360531
11150,53.3584787672107,3.20630414646452
11151,52.6395830390119,3.49173265164858
11152,48.3602263145273,2.54110633138525
11153,50.7503938042162,0.764705187212797
11154,49.5567432278179,1.10898810421125
11155,47.9716205966351,-0.543303222614392
11156,48.9959746588679,1.32833571850802
11157,52.475847662798,3.53284219716065
11158,50.2007579790184,1.50569996212717
11159,49.7793120500981,2.41010736054588
11160,51.897655979938,1.78288845546948
11161,51.3873539843534,2.47958563558144
11162,53.1562377933939,0.673055891444014
11163,50.7351367603859,2.48087690633202
11164,53.3336099654137,1.46231004930614
11165,53.9420079660372,1.61047867841631
11166,52.5007375762029,-1.81979589365781
11167,50.1197259119378,-0.215029321365307
11168,51.7264903046074,2.66233605286534
11169,49.708430770263,1.20819439644631
11170,49.7119912343636,1.67150634048267
11171,49.4206947712324,-0.215547013000887
11172,46.5896239832971,1.65520614800588
11173,47.7358465105796,3.32966514242164
11174,44.8242967160209,3.46242247264325
11175,46.268907585567,2.99660447340892
11176,48.2656766090815,3.03202247054354
11177,47.7282670125756,1.6600439230782
11178,48.9339866575082,-0.264046652725224
11179,50.6370681479826,-1.07355764436237
11180,51.7553742375531,1.52411051401929
11181,48.0238670832179,1.82215557289887
11182,49.3097987584331,1.42101925096208
11183,48.3342108885851,0.794363947206121
11184,46.3208421267384,-1.0163511242391
11185,46.4688012538989,0.625675823037072
11186,45.5723293041047,-0.329958407800393
11187,46.3947689049548,-1.1837823928362
11188,46.5894400012428,-2.62861457632479
11189,46.0141185127019,-3.48780043250597
11190,46.5498806707454,-5.33603107948718
11191,43.5550488640445,-3.04942176439692
11192,46.1250089713578,-4.92860581306074
11193,45.7917506983261,-2.44605138436306
11194,43.0723140091612,0.299876579253717
11195,45.0086044651685,-1.43981713227451
11196,43.1753321977478,-0.66630701731226
11197,43.5160137539704,-0.706752801588762
11198,45.0345977325839,-1.44573774129137
11199,43.8865764073562,-1.9967884820096
11200,47.2019584057161,-0.968398985454
11201,44.4114194146866,-1.46823348927098
11202,48.0117110648453,-0.332872603154929
11203,44.8054495099901,-1.82269801558881
11204,44.4497687230567,-1.69322503337746
11205,43.2023814597906,-1.16716318258634
11206,42.7856939480277,0.584931873988375
11207,45.7661029602286,2.40959187452293
11208,44.2667714677464,1.58469643693254
11209,41.42995756902,2.08022660125901
11210,44.0432269833361,1.24538006033111
11211,43.8827791732505,1.37471407078764
11212,39.5106025211885,4.39844361891509
11213,39.5901735654088,4.13478928844262
11214,40.4304419750299,2.74414201894734
11215,41.9908209039363,2.84413008813639
11216,41.5155454170405,2.79354574087845
11217,40.0922580948287,1.46257315983668
11218,41.2965618290649,4.5291652838895
11219,40.2057106168138,2.52761949781344
11220,40.0590224178713,2.23999077578675
11221,39.6154980280908,3.07847536511146
11222,39.9078252570905,1.58880966681003
11223,38.1622550736047,4.21451457672988
11224,38.4563084355174,5.83119728733814
11225,39.8810109574495,4.85383621028527
11226,36.8324569308367,4.65020155283591
11227,38.8732938958751,3.65451643310822
11228,43.5628013234037,2.59084294472583
11229,42.0295941400057,2.83963950674167
11230,44.5954558270151,3.95699374228199
11231,41.3940909305717,3.54370526540731
11232,42.3807626411634,2.36396010520382
11233,44.7075018085543,3.14341847440484
11234,41.3727709794461,6.04861557153916
11235,42.8343773538071,5.38270203187545
11236,40.4573132418442,2.59030866545818
11237,38.1649290549648,4.95265565739957
11238,43.4216235942816,5.31475653823202
11239,39.075838515845,5.01885389297551
11240,36.216940948827,6.5882589182988
11241,35.2951060541642,4.12756950719867
11242,36.2185434198956,4.04686133068348
11243,36.5312603746461,5.13385715422068
11244,35.9519399558702,5.60269133424021
11245,37.9438483768455,5.82524699275465
11246,37.2952710968693,6.7422305118141
11247,36.5782485362347,7.2434360077633
11248,36.6764683221767,6.71565101168381
11249,38.8901787606777,6.11677815676694
11250,39.4607711729769,4.19370534612437
11251,38.8090526186928,5.45543946821341
11252,38.39545158171,7.60459399582987
11253,38.0893666944402,7.81796952570251
11254,39.9193855226602,6.9913777701896
11255,39.96105249783,5.05405551803124
11256,39.5986595802595,7.44350937827918
11257,39.3562255325174,6.22751556361542
11258,39.8113506166794,5.13749846827164
11259,37.7226687160742,5.74611443386453
11260,38.0479427685502,6.47998996103286
11261,35.9076457642277,7.44394742362781
11262,38.8405363285052,7.53419669341599
11263,39.9420990534837,9.29159577630146
11264,37.3146512173033,11.1338402831107
11265,34.4661737831962,12.3668740492039
11266,35.9123735992629,10.5159239795564
11267,37.1094269340217,10.4534474121476
11268,33.7770147262363,10.7673673393885
11269,35.4958589160895,12.913989524454
11270,35.9677570610219,13.5333260228486
11271,34.9636344908333,13.0996570320907
11272,34.7476261162209,10.8512525173278
11273,35.5174369607292,10.2036840341081
11274,34.9721941019947,9.28489973483546
11275,35.8448366056781,7.64511802987023
11276,34.5282205074007,8.72062533391897
11277,34.9896823401553,8.01542813784282
11278,32.4986334125578,8.05007143805101
11279,31.9794014505752,5.99507340196358
11280,33.6907561760467,7.36614255258586
11281,32.1388518049506,6.21022711337078
11282,32.1716416099601,8.93094407950122
11283,30.2316622735652,7.57323443387653
11284,27.1456866429423,7.64858479389023
11285,29.6460184120317,8.11825770246986
11286,31.6790898856592,5.68648515131707
11287,31.5112494869498,2.60927175559555
11288,32.0738900015921,3.36059303996633
11289,31.0565053250429,4.7942349061909
11290,32.8833864980851,4.78109550246654
11291,32.2595204669922,4.09668270997716
11292,34.6373116430208,3.99293476021067
11293,33.2240024231187,3.12603899675309
11294,35.1696994044713,3.56772281727726
11295,33.7632253040418,4.88660090307536
11296,37.086630977284,4.84980363892183
11297,32.1575359347915,6.98340012635957
11298,36.8722317610481,4.22418778095856
11299,35.3871031037346,5.2007135407456
11300,36.4861656731108,4.5101167449584
11301,37.7094567334927,5.14345028268697
11302,39.1091708711882,4.81681315375811
11303,40.8868373400849,3.73110267370976
11304,38.5969132515523,2.72668088527803
11305,37.7854982071268,4.51333953490868
11306,34.6505740955614,2.65696340921236
11307,37.3272551163134,3.35799634952545
11308,37.9280131317429,1.14947514614559
11309,40.4958745437517,-0.373983813230023
11310,41.1977693527346,-4.17581132732393
11311,38.2245887487281,-2.35699923769178
11312,36.9790050924193,-0.0825824967558984
11313,35.7254689769082,1.76096175405647
11314,35.4695107929934,2.52672075783449
11315,35.0151215879983,0.0650489061095079
11316,33.2533602379933,-1.45085361591071
11317,35.6007352586806,-0.615816466667082
11318,34.6963501177242,-1.04124269604629
11319,32.534216224701,0.521075421390137
11320,34.3501930042219,-0.032130679597911
11321,32.4202743852255,-0.413040841612223
11322,34.0502988417919,-3.12316816694541
11323,32.2577050736543,-2.73733166213383
11324,33.5521795343084,-0.407846401849072
11325,36.3250762366288,-0.926258104344908
11326,34.8102157199498,1.93832227677691
11327,34.5680598428317,1.23770616645557
11328,33.2360601418893,-1.44030561115649
11329,32.2832939388859,-1.2859117158868
11330,30.1422786133463,-2.95711561372667
11331,31.9490917428737,-1.92730483974259
11332,33.1428698301975,0.848189544653575
11333,36.4041757737594,-1.33422684130943
11334,36.3763281960802,-4.51015850029364
11335,35.4594606964671,-4.69093689870652
11336,34.5457387491159,-5.06214143954395
11337,35.8024717695751,-3.12594372622672
11338,35.5854853970805,-4.0145136853628
11339,38.6846558528543,-4.50032886998226
11340,38.8931356456635,-2.19629641565813
11341,37.1493610035702,-2.06943966624225
11342,35.0869163106715,-1.65555938086468
11343,35.1150821902941,-1.72381556454221
11344,38.9049216580208,-4.04247785098252
11345,40.812695143752,-3.21203195568565
11346,42.9403533864917,-5.39954698616012
11347,43.2614004788686,-4.4778957294992
11348,43.6185365572562,-4.88668159779455
11349,45.7876018573532,-3.81691239463908
11350,42.900468964047,-4.50863448067814
11351,45.3557245980273,-6.54502728798853
11352,44.127551223009,-5.03741909459767
11353,42.7785004681487,-4.01299975909633
11354,44.0269577334361,-1.66223210882655
11355,43.2650280456637,-3.35573062732478
11356,41.6161251969,-3.39111352313559
11357,43.8623099377874,-2.88210554322494
11358,42.840756835641,-4.83270047931039
11359,43.0632182064622,-2.84106814846514
11360,43.8207805758485,-2.62240171627091
11361,43.2662748567657,-4.20703704086344
11362,47.2712560227371,-3.63999480843115
11363,46.5614786943744,-2.5132815340834
11364,44.4333884420246,-0.171896062632969
11365,45.5041544412164,0.148384746977218
11366,45.329161864944,0.303076828704638
11367,42.1052951153503,-1.41248450913317
11368,40.4538364371655,-1.30156238958735
11369,40.7139340295104,-1.84613386984229
11370,40.073084207143,-0.925534860951276
11371,41.986938660694,-1.48522818033433
11372,42.2467226217157,-1.4189629772594
11373,41.4530757330935,-1.98678285939185
11374,40.251261902643,0.904498127761022
11375,39.7183431934792,0.439819641126756
11376,38.4697959694026,-1.0751160329072
11377,35.5617888568422,-0.057494723867435
11378,35.0362190319315,-0.774409151354169
11379,34.5490263066074,-0.903189365169306
11380,38.3768650702423,-1.68498314185234
11381,40.8889785546535,-1.44666706469896
11382,40.1084371174447,-1.00774236249937
11383,41.3936905420615,1.31080208019071
11384,40.4123040799673,-2.98327523302209
11385,41.1565279483471,-2.58608658822827
11386,40.8352568159304,-2.76046674614982
11387,41.5715223553401,-5.04867976672153
11388,39.772625302189,-3.53185445195072
11389,38.7673535034931,-2.69926223453594
11390,38.6856251388885,-4.43818335400121
11391,37.4374242704468,-1.55016987549032
11392,38.3852243649221,0.456826647818216
11393,39.2141257753248,0.904239450127015
11394,39.433791773329,-2.10737905105316
11395,40.0686431277633,-0.285255022653881
11396,38.6664506717246,1.42832770520021
11397,39.0515159512661,-0.497125042089503
11398,37.6324500423061,-0.272342184233302
11399,37.6282202061161,0.340022548253643
11400,38.0392212800643,-0.725021765647371
11401,37.1916890822171,1.66530150813088
11402,36.8485362264458,1.19423376957666
11403,37.2338932504964,1.71992069566781
11404,37.7976554151849,-0.264028511673339
11405,36.7172412589677,1.07515461857273
11406,37.820840865324,-0.152947634160522
11407,38.5819066805267,-1.53145523899784
11408,37.5958914437092,-1.71311494737919
11409,37.5056843154985,1.00322318297944
11410,36.1478384846312,-0.339603377254392
11411,37.2490612927139,-0.13732796263909
11412,37.7463005844062,-1.09018917317345
11413,35.7677940119996,0.395853751937075
11414,38.9336134355306,-1.9348237753753
11415,38.7864819184589,-0.959250893876581
11416,41.9292731729029,-2.93337055261885
11417,38.7587245516552,-1.75618150983098
11418,38.7784944102606,-1.72910932006108
11419,39.528437420577,-2.79158780430933
11420,38.9852399942504,-1.79145317066648
11421,39.9681486629547,-1.16914310018922
11422,41.5633344462056,-0.278574625828286
11423,38.8553428367569,-2.36793871870947
11424,35.3734490941048,-1.0327594923754
11425,35.5031136755496,-2.92661258715538
11426,35.5028666908414,-2.73694325363175
11427,34.2992326812927,-3.22409899359205
11428,37.7516973462824,-3.92047622426834
11429,38.5308518308796,-4.33264171526912
11430,38.9270950669379,-1.78639508938465
11431,38.0373369403584,-1.1120186489126
11432,40.4197600308384,-1.26742969511815
11433,38.3249687083782,0.982883792373616
11434,39.1620087382642,-0.215652871200833
11435,37.2599179853786,-3.23241701926641
11436,37.5370021263651,-2.03789911493943
11437,35.1612529489999,-1.21610935364782
11438,37.4399268910594,-2.1155222558184
11439,36.5579711740217,-0.791728937914183
11440,33.798323270033,-3.08748914361752
11441,37.748858576085,-2.46211233221908
11442,38.0511963722822,-2.28920409379421
11443,38.8372172913767,-3.77848304875524
11444,38.2114867904977,0.415883624592752
11445,36.0504730608181,-1.0889313377463
11446,34.949830601312,1.2505337882488
11447,33.6650747934959,0.752867332035632
11448,34.3046734633282,-0.672744899683166
11449,34.0794274330494,-1.87129950161222
11450,36.1053725377966,-2.25027526372898
11451,34.7577579055553,-2.71137356595201
11452,35.0901651077265,-2.2670521692392
11453,38.0035765361905,-3.31803273190152
11454,41.5811726755538,-1.51795504566816
11455,41.247488151677,-0.000313311330709401
11456,39.0854035466717,-0.996957553850586
11457,39.4678483207935,0.312697745340901
11458,39.2937841014686,-0.713117737572961
11459,37.1909349109051,1.64397391461213
11460,37.3255113054995,0.267641513970584
11461,35.7561682640005,1.04368034613329
11462,39.7885013110344,-0.555106244130212
11463,37.3270059622121,0.349855848923078
11464,37.0588498744476,0.176735968329917
11465,39.3055707612807,-2.97072707339375
11466,40.6738130732381,-2.56791928533284
11467,38.8896786658888,-3.16152178769602
11468,41.0526728024428,-2.73889816077384
11469,41.3776531142982,-2.12650892348773
11470,40.9320669960005,-0.783377768337778
11471,41.2986143137591,2.6590796696108
11472,43.6644481214061,-0.848487354740651
11473,44.4568506469982,-0.749985061183116
11474,41.802104109431,0.630813460136493
11475,42.4101139815574,-1.39069959218793
11476,44.3166698176913,-0.836056426634025
11477,41.7180549856451,-1.22992676176966
11478,41.7427717318942,-0.275118543806071
11479,41.0930097038838,0.670320235569421
11480,40.9745515154966,1.27132223874007
11481,44.2646784609412,0.112314294487458
11482,41.6133947154734,-0.437520211772326
11483,44.5699191958624,-0.796341881276932
11484,46.925202181958,1.85046447324932
11485,48.4692588008012,1.3408814878011
11486,44.5483825950116,-0.688589461332247
11487,49.0725007211554,-4.06390287304973
11488,47.4318826287669,-1.72487614239203
11489,42.9187752399039,-2.08375959277153
11490,43.8173570468457,-1.81302638890266
11491,43.4707849861761,-1.39696378277797
11492,40.723087600254,-0.0109549747862195
11493,41.0628946088406,-0.387248445274537
11494,39.7990907274203,0.796101350055934
11495,44.1552289141921,1.12343941761506
11496,39.7855507256164,2.24409224477015
11497,38.671113630166,2.30383338751189
11498,43.9099120604046,-2.41715618507041
11499,43.6082958008453,-1.13857704215854
11500,42.5615001424571,2.21210545409771
11501,41.8071100843157,2.11097145303908
11502,41.3238347512704,0.859355211057678
11503,42.0101849657088,0.903441177141546
11504,42.1326016972462,1.39531792023985
11505,41.7966068064406,2.18251854844057
11506,39.8235875493706,1.93027699554419
11507,38.0276727815881,0.424041016355598
11508,39.3828070995924,0.626769953237263
11509,38.0860739396047,1.58448840228038
11510,39.6608646859326,0.0305827750180275
11511,39.1434607181546,2.10163769975978
11512,40.190336680722,1.02885415560941
11513,37.59727320637,2.19282007407469
11514,38.0366196223451,0.57716337333056
11515,40.3365376571841,2.58088864981541
11516,39.9848023146694,1.35134994129744
11517,41.2436809474283,3.28587984346763
11518,41.5479919649419,3.09072260384105
11519,44.7303574019787,0.841226784688131
11520,45.1622120636766,-0.517732287652563
11521,44.8874548457191,1.38409712662464
11522,43.8813900712569,-0.990648410794274
11523,41.7919268501774,0.672200869001758
11524,44.7801021445931,1.68324519456172
11525,41.4748543000631,4.02841479176872
11526,43.3679779234573,3.99647053149826
11527,42.751995800397,0.929516017960862
11528,42.3812949551392,3.1418862989714
11529,44.3849118321704,1.0651479600451
11530,41.5466023046742,3.19670272869317
11531,43.1004829471565,4.07949041335523
11532,43.0834929901159,3.26779558579554
11533,44.6036613275912,3.89355121990596
11534,46.0147910493771,3.74143925080054
11535,46.1351445456812,4.71509426685802
11536,44.2821046112956,6.59120234600139
11537,46.0941296118178,7.45126950740421
11538,43.1947934072072,7.0825522494957
11539,41.6801132026187,5.83459652751504
11540,42.4470722435165,5.35167846386984
11541,38.9773810240731,3.64146343067754
11542,38.6138403038603,3.57075882950879
11543,41.87631982207,3.70048599179726
11544,39.6700937949528,1.89086282925539
11545,38.2180085636924,0.861648565247939
11546,39.4375806482077,3.03756037308725
11547,38.7351914622883,2.12831973823821
11548,33.9894908981894,2.44429019873756
11549,34.1316408230844,3.65177834695455
11550,36.9421673498865,2.24502947853994
11551,37.2403372812858,2.27966283825703
11552,36.3997199580112,3.18325518592197
11553,33.4144456278586,3.73553466452954
11554,35.7477416277657,2.98414306325884
11555,35.0361488585648,1.64032019490843
11556,32.7715656313399,2.81582492282543
11557,35.5230290633155,2.96687043139506
11558,35.8640742456888,3.1374108051912
11559,37.0135304317258,3.42199785017204
11560,37.6190128266152,5.00593716412823
11561,37.6109115042142,3.65161806361877
11562,39.8414135402641,3.48187071208003
11563,39.3602692615794,3.99577408464079
11564,39.426579785786,2.55987988221021
11565,40.1540786575252,1.83341579746892
11566,40.2167283991041,2.63629091451913
11567,40.3102586183813,0.59083076647669
11568,43.7565349590728,1.25614438121794
11569,45.4221182971061,1.18909356697135
11570,47.4947282794687,1.95422422575131
11571,49.084474266701,3.66843896864294
11572,49.3725034263478,0.403904425535692
11573,48.7330209989033,1.32345855249314
11574,48.8064099898843,1.69307569879301
11575,46.0995323884401,2.89301324625937
11576,47.4330360313689,0.854233940844545
11577,48.0721512802725,1.02929554785953
11578,50.6739852765077,0.9494017396298
11579,50.7679441971602,0.247823952999039
11580,53.8221150451371,1.30605576390926
11581,52.3199435235319,0.541126549347412
11582,51.0435835859246,-0.58098873450436
11583,51.6546149267735,-0.235479392310584
11584,49.9576178585546,-0.966415514800267
11585,54.5946369599458,-1.6047969853009
11586,53.5608036044852,0.52319040032252
11587,48.8687328708982,2.11647159044094
11588,50.7653004494235,1.81772781122367
11589,49.6190607773701,0.883432455625324
11590,47.0094563992093,-0.621338117362192
11591,47.708418838401,0.352905315191827
11592,48.4133838944457,0.0598001258445364
11593,47.6237693947294,1.69931090311853
11594,46.4733932336451,1.19335427084169
11595,45.6798231885442,0.53013566424695
11596,45.5844071175198,1.11229455425619
11597,47.3665217217211,1.29721970435623
11598,44.3039154134361,1.07171300628054
11599,43.0695696386097,1.77793714264664
11600,42.8269413549584,2.88520560239951
11601,42.8092896153079,4.54078625487359
11602,42.0196000289943,2.17854502250302
11603,40.0168515990571,1.49392662061155
11604,43.4266339847185,-1.37768393257381
11605,42.1905466008708,-0.126048873192845
11606,40.7497720869617,2.76701484755504
11607,40.5255898477351,2.17948294107436
11608,41.7738102763557,4.86437875850436
11609,42.3560069124612,5.43495021170998
11610,44.403155616668,4.61445957853603
11611,44.3766337705677,5.09628833081496
11612,45.7764830781797,6.25131283147995
11613,45.4152761312901,3.32710759099991
11614,48.5936917870547,2.88046691171693
11615,49.0569382508945,2.93833610786003
11616,50.4377282570548,1.94001025939899
11617,46.238086904856,3.89974179849175
11618,43.8790920985965,4.81778359251254
11619,45.7361128656661,3.37489825643573
11620,46.2063181718459,3.03023362548104
11621,45.7040226185449,1.84000934197767
11622,45.5386193584182,3.05238783375185
11623,48.2229924046099,3.21714755997953
11624,47.0804359206847,0.604299658142409
11625,50.0649372927028,1.57452669012961
11626,47.2698386698313,-0.166737720415814
11627,49.7996446291031,-2.59811399037773
11628,45.2409728240547,-0.680823189063925
11629,47.1534544210547,0.209654898637581
11630,49.7644996951591,-0.457772247437741
11631,51.2153370476066,-0.851753659083918
11632,51.9044815831827,1.35569806595981
11633,51.8325024537373,0.0885367856834127
11634,47.7572528604851,0.620857206601212
11635,47.5371629736271,0.00714616600666455
11636,48.0405684834722,-0.815810530638365
11637,48.6219903030212,1.28263815592875
11638,47.7095443286567,1.52851458051822
11639,45.1351170399947,1.27599682906227
11640,47.0620759791529,3.28717710462711
11641,46.7856596617316,2.91593894670121
11642,49.0894082044252,3.74508171133215
11643,48.9181645021772,2.12883805634688
11644,49.8060012264323,4.10098441360185
11645,48.6041001883111,4.75680032438132
11646,48.2649220354257,4.05955355035859
11647,49.5023887056385,4.40128363525391
11648,48.1367407693143,2.7074862370295
11649,47.2890866000132,4.47428960245883
11650,47.227432100522,3.4783184201593
11651,48.851108670165,3.4313888425833
11652,49.4994985425081,1.64379900268434
11653,49.7901923322923,0.320763302717302
11654,52.3365882752787,-2.06518657476797
11655,54.2529890749724,-0.616106619210665
11656,53.683457576748,-0.678853481525028
11657,52.8271147174122,0.514437203530067
11658,51.7251136832684,0.260592101101168
11659,50.317479345266,0.0492481926570506
11660,50.9050069120535,-1.9938012056329
11661,53.4089318202252,-2.80287635053342
11662,52.2075749133234,-0.505349831741935
11663,53.4474805108469,-2.80875370389629
11664,52.547396904942,-3.26227061438565
11665,53.045509970042,0.598223552069293
11666,51.2903743087041,-0.508247971798105
11667,51.2885390259857,0.00936601908582535
11668,52.7558819862213,-0.20457491831241
11669,51.0770526506186,0.407098266768929
11670,52.7897395643572,1.50613401679107
11671,52.738974504472,0.502699421413721
11672,53.1080041844293,1.06135078028644
11673,52.2036903921183,-2.86448033257539
11674,48.1190174957049,0.659894850006644
11675,49.9289694970467,2.66472245087531
11676,50.3107608151856,-1.50707854677038
11677,51.2507381331181,-3.77224615203575
11678,53.0492658072284,-3.82427887813441
11679,52.4272947862327,-5.07935025008672
11680,52.2324432967171,-6.41084397643693
11681,52.1201503774733,-6.02872643919885
11682,56.1814361083239,-4.35945247962851
11683,54.572333504123,-4.88310515680531
11684,52.3245983598045,-5.67729864478825
11685,51.848460994102,-3.17099983179511
11686,50.5530034107729,-6.87550440313698
11687,55.0237920226928,-6.34966818710811
11688,57.5453662753901,-5.65864014120586
11689,56.7043891729653,-4.91949831840716
11690,55.3654541542926,-5.09881207695294
11691,55.7087141721144,-5.44745997430657
11692,55.0258434989224,-3.87352175627166
11693,51.5904461463384,-5.87764449790479
11694,55.069885079116,-4.75695726443154
11695,54.9598936479356,-4.83588151515134
11696,53.5443216346705,-5.67346577285312
11697,54.4571299810569,-6.93373952433341
11698,55.4524301423273,-5.64268379577543
11699,54.1219549829045,-5.64359677506499
11700,54.7165647769534,-5.00329402454249
11701,54.8480783908458,-4.95651000425803
11702,52.9755395778017,-2.09706567085356
11703,51.6339007236492,-0.419385179224251
11704,50.3211822712233,2.05129908124824
11705,50.4416414671206,2.6825968700447
11706,49.1124366936294,0.152496560174687
11707,53.3166377953002,1.63773078066371
11708,50.7502055779468,2.06629116958268
